SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,-0.7931549280876836,1,1,0.5182003345068468,-0.5757876880750459,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,1,1,-0.8424689422690969,1,1,0.6373562667414954,-0.6145040462197607,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.0088760662456404,0,1,-0.6489971300650181,-0.8523076030719028,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-0.35846233114744236,1,1,0.714917364020368,-0.10654999548317473,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1
0,1,1,-1.1739541533846727,1,0,-1.4808908933314153,-0.9783481257173723,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,1,1,1.44096931953979,1,1,1.2738515974683713,2.158248133773414,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,1.3619938013952642,1,0,0.2845434409482414,1.121570253072639,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,1
0,1,1,-0.3628749984803336,1,1,-0.1954646868814995,-0.3671544435849057,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1
1,1,0,0.37014882240809416,1,1,1.518067384819604,0.9808135902049315,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,1
0,0,0,-1.2816237461508113,0,0,-1.317749269874916,-0.9978559327591646,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.0781020820719305,0,0,-0.6738167351482229,-0.8761722488685396,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,1
1,0,0,-1.2816237461508113,1,1,0.2877523051390682,-0.9766262535715688,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-0.7931549280876836,1,1,0.5651060391020798,-0.56442999681475,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0.9688427930645953,1,1,1.024482203175464,1.3606069791811677,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,1
0,1,0,-1.0899983114278462,1,1,0.6362915377016595,-0.7858655547302034,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1
1,0,0,-0.9827260615382609,0,1,-1.1775872842214348,-0.9063262338147289,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.2644697672610228,1,0,-1.4966114903446408,-0.9966060173982111,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1
0,1,0,-0.977862627887274,1,1,0.6278448703055806,-0.7022593997041942,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-1.1967029717299058,1,0,-0.4732873686396611,-0.9391946631678003,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,-1.0373893371192475,1,1,0.4890260161827066,-0.7530761523473595,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,1,0,-0.5864068578566937,1,1,0.15473874534507356,-0.4440063017188945,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,0,-1.4635267802862992,-0.9997835607521631,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,0,0.14261828848950966,1,1,1.1597400135216862,0.589795302601022,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,-1.276830304965779,0,1,-1.280785074192172,-0.9958880690003187,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
0,0,0,-1.2816237461508113,1,1,-1.5048237960967168,-1.0003296345839827,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,0,0,0.11072144693710897,1,1,1.2091836075795317,0.5363648352758414,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2816237461508113,0,0,-1.2329122525622174,-0.9967341259115037,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,1,1,-1.2634433922294888,1,0,0.14662587205993918,-0.9634512517916789,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,-0.5297152380104722,1,1,1.1994252274277812,-0.1554147540626561,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,1,-0.5042638361078741,-0.9870991480562246,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
1,0,0,-1.2758767790743257,1,1,-0.33365081925262774,-0.9822505279723431,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.0937547275125568,1,1,0.6623714845663559,-0.7943854304179058,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,-1.2816237461508113,1,1,0.1571654401685916,-0.9783530144122817,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,-0.973687187102501,0,0,-1.2910845486952236,-0.9086752233218348,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,1,0,-0.9966836022806536,1,1,0.65516101610481,-0.6900043769512958,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,-1.100922416523665,1,0,-0.5654321173672477,-0.8983244807032242,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-0.2682735093166166,1,1,1.0056009931458527,0.07084162328488111,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1
0,1,1,0.46718386726289823,1,0,-0.14048585359330232,0.21127441185557178,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-0.4957825066576139,1,1,0.8458662624366041,-0.20752904861074317,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-1.0197219879812187,1,0,0.31990017920172326,-0.7718921025876371,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,-1.256707732518938,1,0,1.0752207681897767,-0.9440285511733265,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,0,0.3325851608519076,-0.9760334250383181,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,1.227776777680475,1,1,1.286323658168405,1.8777452162162263,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,-1.1188008067964355,1,1,0.8257416305084169,-0.8013395278255125,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,-0.9967646936086436,1,1,0.617716686356812,-0.7106139755724941,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,0,-0.575275111791359,-0.9880381359868027,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,-1.2816237461508113,1,1,0.31424933600162985,-0.9762758811562499,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-0.789507690196757,1,1,0.8834937845682027,-0.48466880219827957,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,1
1,1,0,-1.1739387109033304,1,1,0.555599574123879,-0.8774182386541289,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,1
0,0,0,-1.0983939625524883,1,1,1.18103265666786,-0.7608093813123832,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,-0.6256600369201122,1,0,0.8983800882435955,-0.3117184298786388,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1
0,0,0,0.5094285867473239,1,1,0.8722102186755829,0.8062196148626292,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1
0,0,0,-0.9063865212993131,1,0,0.5005861260485126,-0.6328552367208762,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,0,0,-1.2816237461508113,0,1,-0.9798522123396174,-0.9933878922156077,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,-0.7245279048168368,1,1,0.8334465316070814,-0.4394630997785298,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-1.0095480983538747,1,0,0.14715014857645098,-0.7734042891285546,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
0,1,0,-1.1640067552358522,1,1,0.9052996656217891,-0.8603485078395005,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1
0,1,1,1.4213948692128646,1,0,1.2154663387091094,1.9596582289235676,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1
0,0,0,-1.2816237461508113,1,1,-1.4829964385927294,-1.0000410096430081,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,0,-1.271636499908326,1,0,0.12588652859347566,-0.9732976023902248,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-0.455003674121263,1,1,1.2034687453764805,-0.026247473478637262,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0.8794303368103007,1,1,1.3085753869083097,1.4711519538661417,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,1
1,1,0,1.3642490183577978,1,0,0.48910444096769745,1.2642133682334942,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1
0,0,0,-0.9788093947171229,1,0,0.6636098710616614,-0.7019545023911427,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,-1.2816237461508113,1,1,0.1872918773391935,-0.9779546500592654,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.1438877709574247,0,1,-0.512350308151155,-0.9030555574098692,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,1
0,0,0,-1.2275109803703064,0,1,-1.3341974382367818,-0.9841128754065928,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,-1.0309679653085304,0,1,-1.152367375792768,-0.9252032744176437,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
